ParameterGroup,ParameterName,GUID,DataType,BindingType,Description,RevitCategory
ELC_PWR,ELC_CBL_SZ_MM,d08c2c5d-577f-5861-b615-b1b427d573a7,LENGTH,Type,CABLESIZE(MM^2),Conduit Fittings
ELC_PWR,ELC_CBL_SZ_MM,d08c2c5d-577f-5861-b615-b1b427d573a7,LENGTH,Type,CABLESIZE(MM^2),Conduits
ELC_PWR,ELC_CBL_SZ_MM,d08c2c5d-577f-5861-b615-b1b427d573a7,LENGTH,Type,CABLESIZE(MM^2),Electrical Equipment
ELC_PWR,ELC_CBL_SZ_MM,d08c2c5d-577f-5861-b615-b1b427d573a7,LENGTH,Type,CABLESIZE(MM^2),Electrical Fixtures
ELC_PWR,ELC_CBL_SZ_PER_CORE_MM,25d3aadf-0495-5897-84ee-e07c33fe2244,LENGTH,Type,CABLESIZEPERCORE(MM^2),Cable Tray Fittings
ELC_PWR,ELC_CBL_SZ_PER_CORE_MM,25d3aadf-0495-5897-84ee-e07c33fe2244,LENGTH,Type,CABLESIZEPERCORE(MM^2),Cable Trays
ELC_PWR,ELC_CBL_SZ_PER_CORE_MM,25d3aadf-0495-5897-84ee-e07c33fe2244,LENGTH,Type,CABLESIZEPERCORE(MM^2),Conduit Fittings
ELC_PWR,ELC_CBL_SZ_PER_CORE_MM,25d3aadf-0495-5897-84ee-e07c33fe2244,LENGTH,Type,CABLESIZEPERCORE(MM^2),Conduits
ELC_PWR,ELC_CBL_SZ_PER_CORE_MM,25d3aadf-0495-5897-84ee-e07c33fe2244,LENGTH,Type,CABLESIZEPERCORE(MM^2),Electrical Equipment
ELC_PWR,ELC_CBL_SZ_PER_CORE_MM,25d3aadf-0495-5897-84ee-e07c33fe2244,LENGTH,Type,CABLESIZEPERCORE(MM^2),Electrical Fixtures
ELC_PWR,CBL_TYPE_TXT,b796eeed-e108-53b5-9bf7-deb0842cdea3,TEXT,Type,CABLETYPE,Cable Tray Fittings
ELC_PWR,CBL_TYPE_TXT,b796eeed-e108-53b5-9bf7-deb0842cdea3,TEXT,Type,CABLETYPE,Cable Trays
ELC_PWR,CBL_TYPE_TXT,b796eeed-e108-53b5-9bf7-deb0842cdea3,TEXT,Type,CABLETYPE,Conduit Fittings
ELC_PWR,CBL_TYPE_TXT,b796eeed-e108-53b5-9bf7-deb0842cdea3,TEXT,Type,CABLETYPE,Conduits
ELC_PWR,CBL_TYPE_TXT,b796eeed-e108-53b5-9bf7-deb0842cdea3,TEXT,Type,CABLETYPE,Electrical Equipment
ELC_PWR,CBL_TYPE_TXT,b796eeed-e108-53b5-9bf7-deb0842cdea3,TEXT,Type,CABLETYPE,Electrical Fixtures
ELC_PWR,ELC_DIV_FCT_NR,f7aed743-08cc-5147-ae86-f7049c7b7f39,NUMBER,Type,Diversity Factor,Cable Tray Fittings
ELC_PWR,ELC_DIV_FCT_NR,f7aed743-08cc-5147-ae86-f7049c7b7f39,NUMBER,Type,Diversity Factor,Cable Trays
ELC_PWR,ELC_DIV_FCT_NR,f7aed743-08cc-5147-ae86-f7049c7b7f39,NUMBER,Type,Diversity Factor,Conduit Fittings
ELC_PWR,ELC_DIV_FCT_NR,f7aed743-08cc-5147-ae86-f7049c7b7f39,NUMBER,Type,Diversity Factor,Conduits
ELC_PWR,ELC_DIV_FCT_NR,f7aed743-08cc-5147-ae86-f7049c7b7f39,NUMBER,Type,Diversity Factor,Electrical Equipment
ELC_PWR,ELC_DIV_FCT_NR,f7aed743-08cc-5147-ae86-f7049c7b7f39,NUMBER,Type,Diversity Factor,Electrical Fixtures
ELC_PWR,ELC_EQUIPMENT_TYPE_TXT,00fa6c8f-1349-52af-a61b-29153dbf2cb2,TEXT,Type,EQUIPMENTTYPE,Cable Tray Fittings
ELC_PWR,ELC_EQUIPMENT_TYPE_TXT,00fa6c8f-1349-52af-a61b-29153dbf2cb2,TEXT,Type,EQUIPMENTTYPE,Cable Trays
ELC_PWR,ELC_EQUIPMENT_TYPE_TXT,00fa6c8f-1349-52af-a61b-29153dbf2cb2,TEXT,Type,EQUIPMENTTYPE,Conduit Fittings
ELC_PWR,ELC_EQUIPMENT_TYPE_TXT,00fa6c8f-1349-52af-a61b-29153dbf2cb2,TEXT,Type,EQUIPMENTTYPE,Conduits
ELC_PWR,ELC_EQUIPMENT_TYPE_TXT,00fa6c8f-1349-52af-a61b-29153dbf2cb2,TEXT,Type,EQUIPMENTTYPE,Electrical Equipment
ELC_PWR,ELC_EQUIPMENT_TYPE_TXT,00fa6c8f-1349-52af-a61b-29153dbf2cb2,TEXT,Type,EQUIPMENTTYPE,Electrical Fixtures
ELC_PWR,MNT_HGT_MM,67f74e7b-256f-5611-bd11-1eb958f6e5b4,LENGTH,Type,MOUNTINGHEIGHT(MM),Cable Tray Fittings
ELC_PWR,MNT_HGT_MM,67f74e7b-256f-5611-bd11-1eb958f6e5b4,LENGTH,Type,MOUNTINGHEIGHT(MM),Cable Trays
ELC_PWR,MNT_HGT_MM,67f74e7b-256f-5611-bd11-1eb958f6e5b4,LENGTH,Type,MOUNTINGHEIGHT(MM),Conduit Fittings
ELC_PWR,MNT_HGT_MM,67f74e7b-256f-5611-bd11-1eb958f6e5b4,LENGTH,Type,MOUNTINGHEIGHT(MM),Conduits
ELC_PWR,MNT_HGT_MM,67f74e7b-256f-5611-bd11-1eb958f6e5b4,LENGTH,Type,MOUNTINGHEIGHT(MM),Electrical Equipment
ELC_PWR,MNT_HGT_MM,67f74e7b-256f-5611-bd11-1eb958f6e5b4,LENGTH,Type,MOUNTINGHEIGHT(MM),Electrical Fixtures
ELC_PWR,ELC_PNL_CKT_SOURCE_NAME_TXT,3efc7b1a-5be1-533b-af3e-99cbd8c04af5,TEXT,Type,SOURCEPANELNAME,Electrical Equipment
ELC_PWR,ELC_PNL_CKT_SOURCE_NAME_TXT,3efc7b1a-5be1-533b-af3e-99cbd8c04af5,TEXT,Type,SOURCEPANELNAME,Electrical Fixtures
ELC_PWR,ELC_PNL_CONNECTED_LOAD_KW,9df4b41b-3c97-5bbd-bce8-4e3ff9c5e0dc,ELECTRICAL_POWER,Type,ELECTRICAL PANEL CONNECTED LOAD KW,Cable Tray Fittings
ELC_PWR,ELC_PNL_CONNECTED_LOAD_KW,9df4b41b-3c97-5bbd-bce8-4e3ff9c5e0dc,ELECTRICAL_POWER,Type,ELECTRICAL PANEL CONNECTED LOAD KW,Cable Trays
ELC_PWR,ELC_PNL_CONNECTED_LOAD_KW,9df4b41b-3c97-5bbd-bce8-4e3ff9c5e0dc,ELECTRICAL_POWER,Type,ELECTRICAL PANEL CONNECTED LOAD KW,Conduit Fittings
ELC_PWR,ELC_PNL_CONNECTED_LOAD_KW,9df4b41b-3c97-5bbd-bce8-4e3ff9c5e0dc,ELECTRICAL_POWER,Type,ELECTRICAL PANEL CONNECTED LOAD KW,Conduits
ELC_PWR,ELC_PNL_CONNECTED_LOAD_KW,9df4b41b-3c97-5bbd-bce8-4e3ff9c5e0dc,ELECTRICAL_POWER,Type,ELECTRICAL PANEL CONNECTED LOAD KW,Electrical Equipment
ELC_PWR,ELC_PNL_CONNECTED_LOAD_KW,9df4b41b-3c97-5bbd-bce8-4e3ff9c5e0dc,ELECTRICAL_POWER,Type,ELECTRICAL PANEL CONNECTED LOAD KW,Electrical Fixtures
ELC_PWR,ELC_PNL_DESIGNATION_NAME_TXT,ea6fc977-0678-5a5c-b1b5-a19e9f3e17e0,TEXT,Type,PANELDESIGNATIONNAME,Cable Tray Fittings
ELC_PWR,ELC_PNL_DESIGNATION_NAME_TXT,ea6fc977-0678-5a5c-b1b5-a19e9f3e17e0,TEXT,Type,PANELDESIGNATIONNAME,Cable Trays
ELC_PWR,ELC_PNL_DESIGNATION_NAME_TXT,ea6fc977-0678-5a5c-b1b5-a19e9f3e17e0,TEXT,Type,PANELDESIGNATIONNAME,Conduit Fittings
ELC_PWR,ELC_PNL_DESIGNATION_NAME_TXT,ea6fc977-0678-5a5c-b1b5-a19e9f3e17e0,TEXT,Type,PANELDESIGNATIONNAME,Conduits
ELC_PWR,ELC_PNL_DESIGNATION_NAME_TXT,ea6fc977-0678-5a5c-b1b5-a19e9f3e17e0,TEXT,Type,PANELDESIGNATIONNAME,Electrical Equipment
ELC_PWR,ELC_PNL_DESIGNATION_NAME_TXT,ea6fc977-0678-5a5c-b1b5-a19e9f3e17e0,TEXT,Type,PANELDESIGNATIONNAME,Electrical Fixtures
ELC_PWR,ELC_PNL_FED_FROM_PNL_TXT,1a340249-26d2-55ff-b3fe-63d245e170df,TEXT,Type,FEDFROMPANEL,Cable Tray Fittings
ELC_PWR,ELC_PNL_FED_FROM_PNL_TXT,1a340249-26d2-55ff-b3fe-63d245e170df,TEXT,Type,FEDFROMPANEL,Cable Trays
ELC_PWR,ELC_PNL_FED_FROM_PNL_TXT,1a340249-26d2-55ff-b3fe-63d245e170df,TEXT,Type,FEDFROMPANEL,Conduit Fittings
ELC_PWR,ELC_PNL_FED_FROM_PNL_TXT,1a340249-26d2-55ff-b3fe-63d245e170df,TEXT,Type,FEDFROMPANEL,Conduits
ELC_PWR,ELC_PNL_FED_FROM_PNL_TXT,1a340249-26d2-55ff-b3fe-63d245e170df,TEXT,Type,FEDFROMPANEL,Electrical Equipment
ELC_PWR,ELC_PNL_FED_FROM_PNL_TXT,1a340249-26d2-55ff-b3fe-63d245e170df,TEXT,Type,FEDFROMPANEL,Electrical Fixtures
ELC_PWR,ELC_PNL_MAIN_BRK_A,ec3c2a37-6a06-5794-a048-e405c362a8a4,ELECTRICAL_CURRENT,Type,ELECTRICAL PANEL MAIN BREAKER A,Cable Tray Fittings
ELC_PWR,ELC_PNL_MAIN_BRK_A,ec3c2a37-6a06-5794-a048-e405c362a8a4,ELECTRICAL_CURRENT,Type,ELECTRICAL PANEL MAIN BREAKER A,Cable Trays
ELC_PWR,ELC_PNL_MAIN_BRK_A,ec3c2a37-6a06-5794-a048-e405c362a8a4,ELECTRICAL_CURRENT,Type,ELECTRICAL PANEL MAIN BREAKER A,Conduit Fittings
ELC_PWR,ELC_PNL_MAIN_BRK_A,ec3c2a37-6a06-5794-a048-e405c362a8a4,ELECTRICAL_CURRENT,Type,ELECTRICAL PANEL MAIN BREAKER A,Conduits
ELC_PWR,ELC_PNL_MAIN_BRK_A,ec3c2a37-6a06-5794-a048-e405c362a8a4,ELECTRICAL_CURRENT,Type,ELECTRICAL PANEL MAIN BREAKER A,Electrical Equipment
ELC_PWR,ELC_PNL_MAIN_BRK_A,ec3c2a37-6a06-5794-a048-e405c362a8a4,ELECTRICAL_CURRENT,Type,ELECTRICAL PANEL MAIN BREAKER A,Electrical Fixtures
ELC_PWR,ELC_PNL_NUM_OF_WAYS_NR,7f871de1-9153-549f-a19f-290683618f46,NUMBER,Type,ELECTRICAL PANEL NUMBER OF WAYS,Cable Tray Fittings
ELC_PWR,ELC_PNL_NUM_OF_WAYS_NR,7f871de1-9153-549f-a19f-290683618f46,NUMBER,Type,ELECTRICAL PANEL NUMBER OF WAYS,Cable Trays
ELC_PWR,ELC_PNL_NUM_OF_WAYS_NR,7f871de1-9153-549f-a19f-290683618f46,NUMBER,Type,ELECTRICAL PANEL NUMBER OF WAYS,Conduit Fittings
ELC_PWR,ELC_PNL_NUM_OF_WAYS_NR,7f871de1-9153-549f-a19f-290683618f46,NUMBER,Type,ELECTRICAL PANEL NUMBER OF WAYS,Conduits
ELC_PWR,ELC_PNL_NUM_OF_WAYS_NR,7f871de1-9153-549f-a19f-290683618f46,NUMBER,Type,ELECTRICAL PANEL NUMBER OF WAYS,Electrical Equipment
ELC_PWR,ELC_PNL_NUM_OF_WAYS_NR,7f871de1-9153-549f-a19f-290683618f46,NUMBER,Type,ELECTRICAL PANEL NUMBER OF WAYS,Electrical Fixtures
ELC_PWR,ELC_PNL_PHS_COUNT_NR,febd6223-1632-599f-991b-cbeb3b8fd979,INTEGER,Type,Electrical Panel Phase Count,Cable Tray Fittings
ELC_PWR,ELC_PNL_PHS_COUNT_NR,febd6223-1632-599f-991b-cbeb3b8fd979,INTEGER,Type,Electrical Panel Phase Count,Cable Trays
ELC_PWR,ELC_PNL_PHS_COUNT_NR,febd6223-1632-599f-991b-cbeb3b8fd979,INTEGER,Type,Electrical Panel Phase Count,Conduit Fittings
ELC_PWR,ELC_PNL_PHS_COUNT_NR,febd6223-1632-599f-991b-cbeb3b8fd979,INTEGER,Type,Electrical Panel Phase Count,Conduits
ELC_PWR,ELC_PNL_PHS_COUNT_NR,febd6223-1632-599f-991b-cbeb3b8fd979,INTEGER,Type,Electrical Panel Phase Count,Electrical Equipment
ELC_PWR,ELC_PNL_PHS_COUNT_NR,febd6223-1632-599f-991b-cbeb3b8fd979,INTEGER,Type,Electrical Panel Phase Count,Electrical Fixtures
ELC_PWR,ELC_PNL_VLT_V,1080edf4-7df6-5705-9515-0fb674933c1b,ELECTRICAL_POTENTIAL,Type,Electrical Panel Voltage (V),Cable Tray Fittings
ELC_PWR,ELC_PNL_VLT_V,1080edf4-7df6-5705-9515-0fb674933c1b,ELECTRICAL_POTENTIAL,Type,Electrical Panel Voltage (V),Cable Trays
ELC_PWR,ELC_PNL_VLT_V,1080edf4-7df6-5705-9515-0fb674933c1b,ELECTRICAL_POTENTIAL,Type,Electrical Panel Voltage (V),Conduit Fittings
ELC_PWR,ELC_PNL_VLT_V,1080edf4-7df6-5705-9515-0fb674933c1b,ELECTRICAL_POTENTIAL,Type,Electrical Panel Voltage (V),Conduits
ELC_PWR,ELC_PNL_VLT_V,1080edf4-7df6-5705-9515-0fb674933c1b,ELECTRICAL_POTENTIAL,Type,Electrical Panel Voltage (V),Electrical Equipment
ELC_PWR,ELC_PNL_VLT_V,1080edf4-7df6-5705-9515-0fb674933c1b,ELECTRICAL_POTENTIAL,Type,Electrical Panel Voltage (V),Electrical Fixtures
ELC_PWR,ELC_PWR_CONNECTED_LOAD_KW,5d0e4463-a9c8-5df2-82bc-703c62395bd9,ELECTRICAL_POWER,Type,CONNECTEDLOAD(KW),Cable Tray Fittings
ELC_PWR,ELC_PWR_CONNECTED_LOAD_KW,5d0e4463-a9c8-5df2-82bc-703c62395bd9,ELECTRICAL_POWER,Type,CONNECTEDLOAD(KW),Cable Trays
ELC_PWR,ELC_PWR_CONNECTED_LOAD_KW,5d0e4463-a9c8-5df2-82bc-703c62395bd9,ELECTRICAL_POWER,Type,CONNECTEDLOAD(KW),Conduit Fittings
ELC_PWR,ELC_PWR_CONNECTED_LOAD_KW,5d0e4463-a9c8-5df2-82bc-703c62395bd9,ELECTRICAL_POWER,Type,CONNECTEDLOAD(KW),Conduits
ELC_PWR,ELC_PWR_CONNECTED_LOAD_KW,5d0e4463-a9c8-5df2-82bc-703c62395bd9,ELECTRICAL_POWER,Type,CONNECTEDLOAD(KW),Electrical Equipment
ELC_PWR,ELC_PWR_CONNECTED_LOAD_KW,5d0e4463-a9c8-5df2-82bc-703c62395bd9,ELECTRICAL_POWER,Type,CONNECTEDLOAD(KW),Electrical Fixtures
ELC_PWR,ELC_PWR_KW,1090274a-74b8-5ac4-8eaf-4f36c4b6cb55,ELECTRICAL_POWER,Type,Load Factor (%),Cable Tray Fittings
ELC_PWR,ELC_PWR_KW,1090274a-74b8-5ac4-8eaf-4f36c4b6cb55,ELECTRICAL_POWER,Type,Load Factor (%),Cable Trays
ELC_PWR,ELC_PWR_KW,1090274a-74b8-5ac4-8eaf-4f36c4b6cb55,ELECTRICAL_POWER,Type,Load Factor (%),Conduit Fittings
ELC_PWR,ELC_PWR_KW,1090274a-74b8-5ac4-8eaf-4f36c4b6cb55,ELECTRICAL_POWER,Type,Load Factor (%),Conduits
ELC_PWR,ELC_PWR_KW,1090274a-74b8-5ac4-8eaf-4f36c4b6cb55,ELECTRICAL_POWER,Type,Load Factor (%),Electrical Equipment
ELC_PWR,ELC_PWR_KW,1090274a-74b8-5ac4-8eaf-4f36c4b6cb55,ELECTRICAL_POWER,Type,Load Factor (%),Electrical Fixtures
ELC_PWR,ELC_SPARE_WAYS_NR,8ff6b7e5-8ec9-58ab-8d92-52d2f189afb6,NUMBER,Type,SPAREWAYS,Cable Tray Fittings
ELC_PWR,ELC_SPARE_WAYS_NR,8ff6b7e5-8ec9-58ab-8d92-52d2f189afb6,NUMBER,Type,SPAREWAYS,Cable Trays
ELC_PWR,ELC_SPARE_WAYS_NR,8ff6b7e5-8ec9-58ab-8d92-52d2f189afb6,NUMBER,Type,SPAREWAYS,Conduit Fittings
ELC_PWR,ELC_SPARE_WAYS_NR,8ff6b7e5-8ec9-58ab-8d92-52d2f189afb6,NUMBER,Type,SPAREWAYS,Conduits
ELC_PWR,ELC_SPARE_WAYS_NR,8ff6b7e5-8ec9-58ab-8d92-52d2f189afb6,NUMBER,Type,SPAREWAYS,Electrical Equipment
ELC_PWR,ELC_SPARE_WAYS_NR,8ff6b7e5-8ec9-58ab-8d92-52d2f189afb6,NUMBER,Type,SPAREWAYS,Electrical Fixtures
ELC_PWR,ELC_VLT_PRIMARY_RATING_V,af785641-08c5-5f2b-91b9-40ea678f25c5,ELECTRICAL_POTENTIAL,Type,PRIMARYVOLTAGERATING(V),Cable Tray Fittings
ELC_PWR,ELC_VLT_PRIMARY_RATING_V,af785641-08c5-5f2b-91b9-40ea678f25c5,ELECTRICAL_POTENTIAL,Type,PRIMARYVOLTAGERATING(V),Cable Trays
ELC_PWR,ELC_VLT_PRIMARY_RATING_V,af785641-08c5-5f2b-91b9-40ea678f25c5,ELECTRICAL_POTENTIAL,Type,PRIMARYVOLTAGERATING(V),Conduit Fittings
ELC_PWR,ELC_VLT_PRIMARY_RATING_V,af785641-08c5-5f2b-91b9-40ea678f25c5,ELECTRICAL_POTENTIAL,Type,PRIMARYVOLTAGERATING(V),Conduits
ELC_PWR,ELC_VLT_PRIMARY_RATING_V,af785641-08c5-5f2b-91b9-40ea678f25c5,ELECTRICAL_POTENTIAL,Type,PRIMARYVOLTAGERATING(V),Electrical Equipment
ELC_PWR,ELC_VLT_PRIMARY_RATING_V,af785641-08c5-5f2b-91b9-40ea678f25c5,ELECTRICAL_POTENTIAL,Type,PRIMARYVOLTAGERATING(V),Electrical Fixtures
FLS_LIFE_SFTY,FLS_PROT_CORROSION_PROT_LVL_NR,cd8edcd1-b76e-5f87-8528-1f9522dfcd59,NUMBER,Instance,CORROSIONPROTECTIONLEVEL,Fire Alarm Devices
FLS_LIFE_SFTY,FLS_PROT_CORROSION_PROT_LVL_NR,cd8edcd1-b76e-5f87-8528-1f9522dfcd59,NUMBER,Instance,CORROSIONPROTECTIONLEVEL,Mechanical Equipment
FLS_LIFE_SFTY,FLS_PROT_CORROSION_PROT_LVL_NR,cd8edcd1-b76e-5f87-8528-1f9522dfcd59,NUMBER,Instance,CORROSIONPROTECTIONLEVEL,Sprinklers
FLS_LIFE_SFTY,FLS_PROT_FLS_ESCAPE_STAIR_TXT,a8435ffb-cfba-5718-a929-d12f6b3322df,TEXT,Type,FIREESCAPESTAIR,Fire Alarm Devices
FLS_LIFE_SFTY,FLS_PROT_FLS_ESCAPE_STAIR_TXT,a8435ffb-cfba-5718-a929-d12f6b3322df,TEXT,Type,FIREESCAPESTAIR,Mechanical Equipment
FLS_LIFE_SFTY,FLS_PROT_FLS_ESCAPE_STAIR_TXT,a8435ffb-cfba-5718-a929-d12f6b3322df,TEXT,Type,FIREESCAPESTAIR,Sprinklers
FLS_LIFE_SFTY,FLS_PROT_FLS_RESISTANCE_RATING_MINUTES_MIN,d173e059-7b9e-54ca-83fc-2bef567411cb,TEXT,Type,FIRERESISTANCERATING(MINUTES),Fire Alarm Devices
FLS_LIFE_SFTY,FLS_PROT_FLS_RESISTANCE_RATING_MINUTES_MIN,d173e059-7b9e-54ca-83fc-2bef567411cb,TEXT,Type,FIRERESISTANCERATING(MINUTES),Mechanical Equipment
FLS_LIFE_SFTY,FLS_PROT_FLS_RESISTANCE_RATING_MINUTES_MIN,d173e059-7b9e-54ca-83fc-2bef567411cb,TEXT,Type,FIRERESISTANCERATING(MINUTES),Sprinklers
FLS_LIFE_SFTY,FLS_PROT_SPRINKLER_HED_TYPE_TXT,2365d6a5-e39b-5b67-8e32-82d5cf7dd88e,TEXT,Type,SPRINKLERHEADTYPE,Fire Alarm Devices
FLS_LIFE_SFTY,FLS_PROT_SPRINKLER_HED_TYPE_TXT,2365d6a5-e39b-5b67-8e32-82d5cf7dd88e,TEXT,Type,SPRINKLERHEADTYPE,Mechanical Equipment
FLS_LIFE_SFTY,FLS_PROT_SPRINKLER_HED_TYPE_TXT,2365d6a5-e39b-5b67-8e32-82d5cf7dd88e,TEXT,Type,SPRINKLERHEADTYPE,Sprinklers
FLS_LIFE_SFTY,FLS_SFTY_COVERAGE_AREA_SQ_M,60aa2cba-922e-544e-a8c6-3e7ac9d73029,AREA,Type,COVERAGEAREA(M^2),Fire Alarm Devices
FLS_LIFE_SFTY,FLS_SFTY_COVERAGE_AREA_SQ_M,60aa2cba-922e-544e-a8c6-3e7ac9d73029,AREA,Type,COVERAGEAREA(M^2),Mechanical Equipment
FLS_LIFE_SFTY,FLS_SFTY_COVERAGE_AREA_SQ_M,60aa2cba-922e-544e-a8c6-3e7ac9d73029,AREA,Type,COVERAGEAREA(M^2),Sprinklers
FLS_LIFE_SFTY,FLS_SFTY_DEV_ADDRESS_TXT,524bd6a7-15d0-5c44-9b0b-8f7ea4968d1b,TEXT,Type,DEVICEADDRESSONLOOP,Fire Alarm Devices
FLS_LIFE_SFTY,FLS_SFTY_DEV_ADDRESS_TXT,524bd6a7-15d0-5c44-9b0b-8f7ea4968d1b,TEXT,Type,DEVICEADDRESSONLOOP,Mechanical Equipment
FLS_LIFE_SFTY,FLS_SFTY_DEV_ADDRESS_TXT,524bd6a7-15d0-5c44-9b0b-8f7ea4968d1b,TEXT,Type,DEVICEADDRESSONLOOP,Sprinklers
FLS_LIFE_SFTY,FLS_SFTY_DEV_DETECTOR_SENSITIVITY_TXT,746fafc7-c138-5211-8f37-cb013cf6b5af,TEXT,Type,DETECTORSENSITIVITYSETTING,Fire Alarm Devices
FLS_LIFE_SFTY,FLS_SFTY_DEV_DETECTOR_SENSITIVITY_TXT,746fafc7-c138-5211-8f37-cb013cf6b5af,TEXT,Type,DETECTORSENSITIVITYSETTING,Mechanical Equipment
FLS_LIFE_SFTY,FLS_SFTY_DEV_DETECTOR_SENSITIVITY_TXT,746fafc7-c138-5211-8f37-cb013cf6b5af,TEXT,Type,DETECTORSENSITIVITYSETTING,Sprinklers
FLS_LIFE_SFTY,FLS_SFTY_DEV_LOOP_TXT,1b759149-ab32-5e4e-9734-09aca0bf6ec5,TEXT,Type,DETECTIONLOOPNUMBER,Fire Alarm Devices
FLS_LIFE_SFTY,FLS_SFTY_DEV_LOOP_TXT,1b759149-ab32-5e4e-9734-09aca0bf6ec5,TEXT,Type,DETECTIONLOOPNUMBER,Mechanical Equipment
FLS_LIFE_SFTY,FLS_SFTY_DEV_LOOP_TXT,1b759149-ab32-5e4e-9734-09aca0bf6ec5,TEXT,Type,DETECTIONLOOPNUMBER,Sprinklers
FLS_LIFE_SFTY,FLS_SFTY_DEV_TYPE_TXT,c69d21f9-6d52-511a-aac3-f073392ed096,TEXT,Type,DEVICETYPE(SPK/SMD/HTD/MCP/SOD),Fire Alarm Devices
FLS_LIFE_SFTY,FLS_SFTY_DEV_TYPE_TXT,c69d21f9-6d52-511a-aac3-f073392ed096,TEXT,Type,DEVICETYPE(SPK/SMD/HTD/MCP/SOD),Mechanical Equipment
FLS_LIFE_SFTY,FLS_SFTY_DEV_TYPE_TXT,c69d21f9-6d52-511a-aac3-f073392ed096,TEXT,Type,DEVICETYPE(SPK/SMD/HTD/MCP/SOD),Sprinklers
FLS_LIFE_SFTY,FLS_SFTY_DEV_ZONE_TXT,aa4c6e64-d779-53cf-928b-86b1eada6fea,TEXT,Type,FIREZONENUMBER,Fire Alarm Devices
FLS_LIFE_SFTY,FLS_SFTY_DEV_ZONE_TXT,aa4c6e64-d779-53cf-928b-86b1eada6fea,TEXT,Type,FIREZONENUMBER,Mechanical Equipment
FLS_LIFE_SFTY,FLS_SFTY_DEV_ZONE_TXT,aa4c6e64-d779-53cf-928b-86b1eada6fea,TEXT,Type,FIREZONENUMBER,Sprinklers
FLS_LIFE_SFTY,FLS_SFTY_FLW_RATE_LPM_NR,d03b0afc-854c-518a-8d8e-bba3db2b2151,NUMBER,Type,FLOWRATE(L/MIN),Fire Alarm Devices
FLS_LIFE_SFTY,FLS_SFTY_FLW_RATE_LPM_NR,d03b0afc-854c-518a-8d8e-bba3db2b2151,NUMBER,Type,FLOWRATE(L/MIN),Mechanical Equipment
FLS_LIFE_SFTY,FLS_SFTY_FLW_RATE_LPM_NR,d03b0afc-854c-518a-8d8e-bba3db2b2151,NUMBER,Type,FLOWRATE(L/MIN),Sprinklers
FLS_LIFE_SFTY,FLS_SFTY_SEC_EXIT_SIGNAGE_BOOL,f4267133-087d-57a1-8f3d-c36bf3df6670,YESNO,Type,EXITSIGNAGEREQUIRED,Fire Alarm Devices
FLS_LIFE_SFTY,FLS_SFTY_SEC_EXIT_SIGNAGE_BOOL,f4267133-087d-57a1-8f3d-c36bf3df6670,YESNO,Type,EXITSIGNAGEREQUIRED,Mechanical Equipment
FLS_LIFE_SFTY,FLS_SFTY_SEC_EXIT_SIGNAGE_BOOL,f4267133-087d-57a1-8f3d-c36bf3df6670,YESNO,Type,EXITSIGNAGEREQUIRED,Sprinklers
FLS_LIFE_SFTY,FLS_SFTY_TEMP_RATING_C,ad7202ff-5267-5378-8286-7fa949c6b9c0,TEXT,Type,TEMPERATURERATING(degC),Fire Alarm Devices
FLS_LIFE_SFTY,FLS_SFTY_TEMP_RATING_C,ad7202ff-5267-5378-8286-7fa949c6b9c0,TEXT,Type,TEMPERATURERATING(degC),Mechanical Equipment
FLS_LIFE_SFTY,FLS_SFTY_TEMP_RATING_C,ad7202ff-5267-5378-8286-7fa949c6b9c0,TEXT,Type,TEMPERATURERATING(degC),Sprinklers
HVC_SYSTEMS,HVC_CAP_KW,9990d504-d0ac-5537-80cd-a4eb66746e51,ELECTRICAL_POWER,Type,Cooling Capacity (KW),Air Terminals
HVC_SYSTEMS,HVC_CAP_KW,9990d504-d0ac-5537-80cd-a4eb66746e51,ELECTRICAL_POWER,Type,Cooling Capacity (KW),Duct Accessories
HVC_SYSTEMS,HVC_CAP_KW,9990d504-d0ac-5537-80cd-a4eb66746e51,ELECTRICAL_POWER,Type,Cooling Capacity (KW),Duct Fittings
HVC_SYSTEMS,HVC_CAP_KW,9990d504-d0ac-5537-80cd-a4eb66746e51,ELECTRICAL_POWER,Type,Cooling Capacity (KW),Mechanical Equipment
HVC_SYSTEMS,HVC_CAP_TR,993c51e7-135c-56dc-8a81-7fc9aa045ea0,TEXT,Type,HVAC EQUIPMENT CAPACITY TR,Air Terminals
HVC_SYSTEMS,HVC_CAP_TR,993c51e7-135c-56dc-8a81-7fc9aa045ea0,TEXT,Type,HVAC EQUIPMENT CAPACITY TR,Duct Accessories
HVC_SYSTEMS,HVC_CAP_TR,993c51e7-135c-56dc-8a81-7fc9aa045ea0,TEXT,Type,HVAC EQUIPMENT CAPACITY TR,Duct Fittings
HVC_SYSTEMS,HVC_CAP_TR,993c51e7-135c-56dc-8a81-7fc9aa045ea0,TEXT,Type,HVAC EQUIPMENT CAPACITY TR,Mechanical Equipment
HVC_SYSTEMS,HVC_CONTROL_TYPE_TXT,34d15f62-cb02-5a6b-9cf1-825c6b98c08a,TEXT,Type,HVAC EQUIPMENT CONTROL TYPE,Air Terminals
HVC_SYSTEMS,HVC_CONTROL_TYPE_TXT,34d15f62-cb02-5a6b-9cf1-825c6b98c08a,TEXT,Type,HVAC EQUIPMENT CONTROL TYPE,Duct Accessories
